RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
3575,0,10/5/10,ADESA,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,BLACK,AUTO,2,Covers,72210,AMERICAN,SPECIALTY,CHRYSLER,10109,11763,14127,16639,9349,10673,13034,14534,NULL,NULL,1231,50111,IA,9645,1,1389
3576,0,10/5/10,ADESA,2008,2,CHRYSLER,300,LX,4D SEDAN,BLACK,AUTO,2,Covers,71397,AMERICAN,SPECIALTY,CHRYSLER,10746,12040,14736,15902,10355,11937,14059,15631,NULL,NULL,1231,50111,IA,9745,1,1389
3577,0,10/5/10,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLACK,AUTO,2,Covers,42998,AMERICAN,MEDIUM,CHRYSLER,7420,8664,11168,12538,7629,8779,11501,12633,NULL,NULL,1231,50111,IA,8945,1,834
3578,0,10/5/10,ADESA,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,WHITE,AUTO,2,Covers,66283,AMERICAN,SPECIALTY,CHRYSLER,10109,11763,14127,16639,9815,11245,13566,15444,NULL,NULL,1231,50111,IA,9895,1,1215
3579,0,10/12/10,ADESA,2008,2,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,2,Covers,73546,TOP LINE ASIAN,MEDIUM,OTHER,12165,13666,16534,17514,12827,14209,16021,17519,NULL,NULL,22916,50111,IA,9945,0,686
3580,0,10/12/10,ADESA,2009,1,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLACK,AUTO,1,Alloy,61029,AMERICAN,MEDIUM,GM,10103,10992,13781,14859,11274,12630,14788,16155,NO,GREEN,22916,50111,IA,10045,0,923
3581,0,10/12/10,ADESA,2006,4,SUZUKI,FORENZA,,4D SEDAN,BLACK,AUTO,2,Covers,45101,OTHER ASIAN,MEDIUM,OTHER,3535,4612,6791,7784,3546,4633,6795,7909,NULL,NULL,22916,50111,IA,4725,0,482
3582,0,10/12/10,ADESA,2008,2,MERCURY,SABLE,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,84825,AMERICAN,MEDIUM,FORD,12450,15070,16162,18610,12121,15006,15781,18382,NO,GREEN,22916,50111,IA,8845,0,983
3583,0,10/12/10,ADESA,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,GOLD,AUTO,1,Alloy,96072,AMERICAN,MEDIUM,GM,4606,5945,8166,9445,5015,6625,7981,9146,NO,GREEN,22916,50111,IA,5530,0,1485
3584,0,10/19/10,ADESA,2008,2,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.8L,BLUE,AUTO,2,Covers,94467,AMERICAN,VAN,CHRYSLER,9592,11198,14340,15957,9112,10684,12324,14001,NULL,NULL,22916,50111,IA,7935,0,1918
3585,1,10/19/10,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,RED,AUTO,NULL,NULL,66533,AMERICAN,MEDIUM,CHRYSLER,6664,7851,10653,11554,6664,7851,10653,11554,NULL,NULL,22916,50111,IA,7635,0,825
3586,0,10/19/10,ADESA,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.8L FFV,SILVER,AUTO,1,Alloy,90029,AMERICAN,LARGE,GM,9077,10241,13299,14517,10902,13007,14535,16586,NO,GREEN,22916,50111,IA,8245,0,2351
3587,0,10/19/10,ADESA,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,SILVER,AUTO,2,Covers,79585,AMERICAN,LARGE,GM,7882,8871,12049,13084,8020,9248,11956,13121,NULL,NULL,22916,50111,IA,8545,0,1974
3588,0,10/19/10,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,RED,AUTO,1,Alloy,72886,TOP LINE ASIAN,MEDIUM,OTHER,6881,8368,10722,11829,6467,7973,9823,11246,NULL,NULL,22916,50111,IA,8525,0,686
3589,0,10/19/10,ADESA,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,WHITE,AUTO,2,Covers,67591,AMERICAN,MEDIUM,CHRYSLER,3796,4729,7138,8126,3866,4859,7095,8229,NULL,NULL,22916,50111,IA,4625,0,1215
3590,0,10/19/10,ADESA,2009,1,FORD,TAURUS,SE,4D SEDAN,WHITE,AUTO,1,Alloy,87454,AMERICAN,MEDIUM,FORD,9174,10936,12919,15400,8624,10354,12658,14458,NULL,NULL,22916,50111,IA,8695,0,1633
3591,0,10/19/10,ADESA,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,GREY,AUTO,1,Alloy,96181,AMERICAN,MEDIUM,GM,4516,5924,7737,9122,4974,6612,7845,9634,NO,GREEN,22916,50111,IA,5530,0,1485
3592,0,10/26/10,ADESA,2008,2,FORD,TAURUS X FWD V6,SEL,4D CROSSOVER SEL,MAROON,AUTO,1,Alloy,91664,AMERICAN,CROSSOVER,FORD,10479,13339,15042,17536,9653,12130,14334,16522,NULL,NULL,1231,50111,IA,8425,1,1774
3593,0,10/26/10,ADESA,2005,5,CHRYSLER,300,Tou,4D SEDAN,BLUE,AUTO,1,Alloy,87794,AMERICAN,SPECIALTY,CHRYSLER,7599,8885,11301,13251,8078,9378,11632,13126,NO,GREEN,1231,50111,IA,8345,1,1503
3594,0,10/26/10,ADESA,2006,4,SATURN,VUE 2WD 4C,,4D CUV 2.2L,BLACK,AUTO,2,Covers,64841,AMERICAN,MEDIUM SUV,GM,5656,7228,10115,11431,5601,7122,9397,10841,NULL,NULL,1231,50111,IA,7335,1,1411
3595,0,10/26/10,ADESA,2009,1,FORD,TAURUS,SE,4D SEDAN,SILVER,AUTO,1,Alloy,92996,AMERICAN,MEDIUM,FORD,8900,10036,14559,15527,10043,11251,13692,14904,NO,GREEN,1231,50111,IA,7935,1,1774
3596,0,10/26/10,ADESA,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,2,Covers,65335,AMERICAN,MEDIUM,CHRYSLER,4626,5715,7978,9019,5026,6414,8274,9715,NO,GREEN,1231,50111,IA,5125,1,1215
3597,0,10/26/10,ADESA,2009,1,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,1,Alloy,68640,AMERICAN,MEDIUM,GM,9893,10829,13705,14615,11447,12714,14834,16324,NO,GREEN,1231,50111,IA,9425,1,923
3598,0,10/26/10,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,GREY,AUTO,2,Covers,92354,AMERICAN,MEDIUM,FORD,3203,4415,6212,7457,3631,4689,6659,7853,NULL,NULL,1231,50111,IA,4525,1,1053
3599,0,10/26/10,ADESA,2004,6,FORD,FREESTAR FWD V6,SEL,PASSENGER 3.9L SEL,RED,AUTO,1,Alloy,72604,AMERICAN,VAN,FORD,4423,5825,8332,10078,3478,4873,6625,8283,NULL,NULL,1231,50111,IA,6335,1,1506
3600,0,10/26/10,ADESA,2004,6,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,2,Covers,43203,OTHER ASIAN,MEDIUM,OTHER,2884,3877,6039,6846,2857,3829,5972,6690,NULL,NULL,1231,50111,IA,5330,1,482
3601,0,10/26/10,ADESA,2009,1,FORD,TAURUS,SE,4D SEDAN,WHITE,AUTO,1,Alloy,77769,AMERICAN,MEDIUM,FORD,8900,10036,14559,15527,8909,10190,13204,14500,NO,GREEN,1231,50111,IA,8745,1,1506
3602,0,10/26/10,ADESA,2008,2,CHEVROLET,HHR,LT,4D SUV 2.2L LT,GOLD,AUTO,1,Alloy,72150,AMERICAN,MEDIUM,GM,8671,9944,12198,13571,10146,11527,13036,14333,NO,GREEN,1231,50111,IA,7835,1,803
3603,0,10/26/10,ADESA,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,WHITE,AUTO,1,Alloy,91466,AMERICAN,LARGE,GM,7745,9231,11686,13045,7162,8573,11674,12745,NULL,NULL,1231,50111,IA,7335,1,2351
3604,0,10/26/10,ADESA,2007,3,KIA,RONDO V6,EX,4D WAGON,BLUE,AUTO,1,Alloy,65378,OTHER ASIAN,CROSSOVER,OTHER,7510,8523,11737,12706,8015,9296,11589,13441,NULL,NULL,1231,50111,IA,7515,1,728
3605,0,10/26/10,ADESA,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,MAROON,AUTO,1,Alloy,49942,AMERICAN,MEDIUM,GM,7543,8893,11465,13466,7606,8932,11103,12480,NULL,NULL,1231,50111,IA,7535,1,623
3606,0,10/26/10,ADESA,2003,7,FORD,FOCUS,SE,4D SEDAN SE,BEIGE,AUTO,1,Alloy,71560,AMERICAN,COMPACT,FORD,2520,3351,5621,6181,3360,4407,6054,7174,NO,GREEN,1231,50111,IA,5530,1,1455
3607,0,10/26/10,ADESA,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GOLD,AUTO,1,Alloy,87118,AMERICAN,LARGE,GM,4713,6086,8065,9620,4952,6313,7957,9377,NO,GREEN,1231,50111,IA,7135,1,2152
3608,0,10/26/10,ADESA,2006,4,CHEVROLET,HHR,LS,4D SUV 2.2L LS,GOLD,AUTO,2,Covers,82673,AMERICAN,MEDIUM,GM,5605,6797,9185,10672,6188,7416,9332,11244,NO,GREEN,1231,50111,IA,6130,1,853
3609,0,10/28/10,ADESA,2007,3,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,2,Covers,67623,AMERICAN,MEDIUM,FORD,4897,6145,8944,11223,5502,7013,8811,10147,NO,GREEN,1231,50111,IA,5730,1,825
3610,0,11/2/10,ADESA,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L SE,WHITE,AUTO,2,Covers,81067,AMERICAN,SPECIALTY,CHRYSLER,8597,9775,12503,14061,8643,9967,12027,13766,NULL,NULL,22916,50111,IA,9545,0,1503
3611,0,11/2/10,ADESA,2007,3,FORD,FUSION 4C,SEL,4D SEDAN SEL,WHITE,AUTO,1,Alloy,89003,AMERICAN,MEDIUM,FORD,9489,10732,13462,14816,8829,10371,12616,14125,NO,GREEN,22916,50111,IA,8545,0,853
3612,0,11/2/10,ADESA,2006,4,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,BLACK,AUTO,2,Covers,57623,AMERICAN,VAN,CHRYSLER,5453,6461,7977,8876,4361,5598,6916,8108,NULL,NULL,22916,50111,IA,5530,0,1251
3614,1,11/2/10,ADESA,2005,5,PONTIAC,G6 V6,GT,4D SEDAN GT,GREY,AUTO,NULL,NULL,57622,AMERICAN,MEDIUM,GM,6457,7854,9266,11226,6457,7854,9266,11226,NULL,NULL,22916,50111,IA,8545,0,1003
3615,0,11/9/10,ADESA,2006,4,DODGE,CHARGER,Bas,4D SEDAN SE,GREY,AUTO,2,Covers,83031,AMERICAN,SPECIALTY,CHRYSLER,8600,9490,11314,12375,7215,7754,10573,11143,NULL,NULL,22916,50111,IA,8245,0,1503
3616,0,11/9/10,ADESA,2008,2,PONTIAC,G6 V6,GT,4D SEDAN GT,SILVER,AUTO,1,Alloy,77287,AMERICAN,MEDIUM,GM,8552,9789,12538,13776,8593,10268,11537,13334,NULL,NULL,22916,50111,IA,8595,0,1272
3617,1,11/9/10,ADESA,2004,6,FORD,FREESTAR FWD V6,SES,4D PASSENGER 3.9L SES,SILVER,AUTO,1,Alloy,95867,AMERICAN,VAN,FORD,3901,5246,7521,8584,3885,5226,7614,10242,NULL,NULL,22916,50111,IA,4925,0,1774
3618,0,11/9/10,ADESA,2008,2,CHEVROLET,HHR,LT,4D SUV 2.2L 1LT,GREY,AUTO,1,Alloy,67029,AMERICAN,MEDIUM,GM,8261,9629,12030,13276,7019,7898,11040,12014,NO,GREEN,22916,50111,IA,7935,0,728
3619,0,11/9/10,ADESA,2009,1,DODGE,JOURNEY FWD 4C,SE,4D SPORT UTILITY SE,BLACK,AUTO,2,Covers,89080,AMERICAN,CROSSOVER,CHRYSLER,9827,10747,13714,15140,9573,10532,13153,14727,NO,GREEN,22916,50111,IA,9895,0,1243
3622,1,11/9/10,ADESA,2004,6,CHEVROLET,2500HD SILVERADO PIC,Bas,REG CAB 6.0L,WHITE,AUTO,NULL,NULL,90400,AMERICAN,LARGE TRUCK,GM,4250,6746,8668,11421,4250,6746,8891,11523,NULL,NULL,22916,50111,IA,7215,0,1341
3624,0,11/9/10,ADESA,2009,1,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L,GREY,AUTO,2,Covers,69422,AMERICAN,LARGE,GM,8987,10017,13585,14495,8811,10142,12587,13953,NULL,NULL,22916,50111,IA,8525,0,1703
3625,0,11/9/10,ADESA,2007,3,DODGE,NITRO 2WD V6,SXT,4D SUV 3.7L,BLACK,AUTO,1,Alloy,94585,AMERICAN,MEDIUM SUV,CHRYSLER,9994,11532,14225,15494,9995,11581,13625,15022,NO,GREEN,22916,50111,IA,8395,0,765
3626,0,11/9/10,ADESA,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,39548,AMERICAN,COMPACT,GM,5337,6324,8846,9704,6018,7224,9401,10465,NO,GREEN,22916,50111,IA,6535,0,582
3627,0,11/9/10,ADESA,2008,2,FORD,TAURUS X FWD V6,SEL,4D CROSSOVER SEL,GOLD,AUTO,1,Alloy,92044,AMERICAN,CROSSOVER,FORD,9958,12586,14774,17057,9758,12446,14060,16473,NULL,NULL,22916,50111,IA,8035,0,1774
3628,0,11/9/10,ADESA,2006,4,KIA,SPECTRA,,4D SEDAN EX,WHITE,AUTO,1,Alloy,39665,OTHER ASIAN,MEDIUM,OTHER,4432,5340,7624,8351,5330,6593,8453,9449,NO,GREEN,22916,50111,IA,6335,0,462
3629,0,11/9/10,ADESA,2008,2,NISSAN,VERSA,S,4D SEDAN,SILVER,AUTO,2,Covers,36518,TOP LINE ASIAN,COMPACT,OTHER,7104,8122,9953,11380,8626,9897,11886,13638,NO,GREEN,22916,50111,IA,7785,0,522
3630,0,11/9/10,ADESA,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,SILVER,AUTO,2,Covers,83873,AMERICAN,VAN,CHRYSLER,5648,7348,10051,12518,5409,6950,9448,11441,NULL,NULL,22916,50111,IA,6585,0,1763
3631,0,11/9/10,ADESA,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,GREEN,AUTO,2,Covers,84105,AMERICAN,MEDIUM,GM,5403,6543,8606,9666,6249,7548,9108,10370,NO,GREEN,22916,50111,IA,6535,0,1113
3632,0,11/16/10,ADESA,2008,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L FFV SE,SILVER,AUTO,2,Covers,78016,AMERICAN,VAN,CHRYSLER,9314,10869,14038,15613,9633,11459,13925,15423,NO,GREEN,22916,50111,IA,9045,0,1623
3633,0,11/16/10,ADESA,2005,5,FORD,F150 PICKUP 2WD V8,Lar,EXT CAB 5.4L LARIAT,MAROON,AUTO,1,Alloy,47007,AMERICAN,LARGE TRUCK,FORD,9093,12353,13857,17285,9811,11984,14441,16599,NULL,NULL,22916,50111,IA,8945,0,623
3634,1,11/16/10,ADESA,2006,4,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L,SILVER,AUTO,1,Alloy,73071,AMERICAN,VAN,CHRYSLER,8995,10983,13415,15128,7516,9114,11916,13490,NULL,NULL,22916,50111,IA,7215,0,1623
3635,0,11/16/10,ADESA,2007,3,CHRYSLER,SEBRING 4C,Tou,4D SEDAN TOURING,WHITE,AUTO,1,Alloy,62451,AMERICAN,MEDIUM,CHRYSLER,7216,8587,10687,12410,7637,8853,11327,12740,NULL,NULL,22916,50111,IA,7135,0,1020
3636,0,11/16/10,ADESA,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,GREY,AUTO,2,Covers,63734,AMERICAN,SPECIALTY,CHRYSLER,9223,10408,13599,15346,10257,11705,13529,15006,NO,GREEN,22916,50111,IA,8545,0,1215
3637,0,11/23/10,ADESA,2008,2,VOLVO,S40,Bas,4D SEDAN 2.4I,GREY,AUTO,1,Alloy,81034,OTHER,SPECIALTY,OTHER,11219,13403,15430,17485,13849,16376,17773,20655,NO,GREEN,22916,50111,IA,9545,0,2152
3638,0,11/23/10,ADESA,2006,4,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 5.3L,WHITE,AUTO,1,Alloy,92612,AMERICAN,LARGE TRUCK,GM,11088,14279,15160,18361,7981,11796,11506,17006,NULL,NULL,22916,50111,IA,7735,0,1341
3639,0,11/23/10,ADESA,2008,2,FORD,TAURUS X FWD V6,SEL,4D CROSSOVER SEL,WHITE,AUTO,1,Alloy,91347,AMERICAN,CROSSOVER,FORD,9730,12497,14441,17120,9587,12162,14142,16422,NULL,NULL,22916,50111,IA,7915,0,1774
3640,0,11/23/10,ADESA,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,2,Covers,80189,OTHER ASIAN,MEDIUM,OTHER,5265,6303,8542,9768,5831,6951,9942,11851,NULL,NULL,22916,50111,IA,5330,0,594
3641,0,11/23/10,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,GREY,AUTO,2,Covers,72879,AMERICAN,COMPACT,GM,4538,5561,7715,8613,4538,5708,7653,9626,NULL,NULL,22916,50111,IA,5330,0,803
3642,0,12/7/10,ADESA,2006,4,CHRYSLER,TOWN & COUNTRY FWD V,Lim,MINIVAN 3.8L LIMITED,WHITE,AUTO,1,Alloy,95401,AMERICAN,VAN,CHRYSLER,10546,13832,15030,17904,9057,11622,12983,15023,NO,GREEN,1231,50111,IA,7000,1,1918
3643,0,12/7/10,ADESA,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,GOLD,AUTO,1,Alloy,77620,AMERICAN,MEDIUM,GM,5895,7101,9057,10598,6577,8007,9239,11166,NO,GREEN,1231,50111,IA,8145,1,1272
3644,0,12/14/10,ADESA,2007,3,FORD,TAURUS,SE,4D SEDAN SE,MAROON,AUTO,2,Covers,74321,AMERICAN,MEDIUM,FORD,0,0,0,0,5618,7129,8856,10304,NO,GREEN,22916,50111,IA,5540,0,920
3645,0,12/14/10,ADESA,2003,7,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,BLACK,AUTO,1,Alloy,91365,AMERICAN,SMALL SUV,FORD,0,0,0,0,4511,5634,7715,8806,NO,GREEN,22916,50111,IA,6140,0,1353
3647,0,12/14/10,ADESA,2006,4,KIA,OPTIMA 4C,LX,4D SEDAN LX,BLACK,AUTO,2,Covers,84238,OTHER ASIAN,MEDIUM,OTHER,0,0,0,0,5864,7223,9244,10542,NO,GREEN,22916,50111,IA,5940,0,853
3648,0,12/14/10,ADESA,2004,6,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,83577,AMERICAN,COMPACT,GM,0,0,0,0,2840,3873,5630,6440,NULL,NULL,22916,50111,IA,4235,0,1243
3649,0,12/14/10,ADESA,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,94855,TOP LINE ASIAN,MEDIUM,OTHER,0,0,0,0,6372,7575,9577,10823,NO,GREEN,22916,50111,IA,6345,0,765
3650,0,12/14/10,ADESA,2007,3,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,GREY,AUTO,1,Alloy,71306,AMERICAN,CROSSOVER,CHRYSLER,0,0,0,0,10218,12602,14138,16411,NULL,NULL,22916,50111,IA,8755,0,1389
3651,0,12/14/10,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,1,Alloy,71037,AMERICAN,MEDIUM,CHRYSLER,0,0,0,0,6913,8081,10420,11287,NULL,NULL,22916,50111,IA,5940,0,920
3652,0,12/14/10,ADESA,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4 SE,GOLD,AUTO,1,Alloy,90751,AMERICAN,COMPACT,FORD,0,0,0,0,4382,5708,7484,9124,NO,GREEN,22916,50111,IA,5135,0,1341
3653,0,12/14/10,ADESA,2006,4,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,WHITE,AUTO,1,Alloy,86686,AMERICAN,MEDIUM,GM,0,0,0,0,5942,7301,9081,10570,NO,GREEN,22916,50111,IA,6345,0,1373
3654,1,3/2/10,ADESA,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT2,GREY,AUTO,1,Alloy,85734,AMERICAN,LARGE,GM,5342,6544,8364,10372,5293,6640,8178,9728,NULL,NULL,52117,45005,OH,7385,0,2152
3655,1,3/2/10,ADESA,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,70138,AMERICAN,MEDIUM,CHRYSLER,4044,4952,7124,7863,4312,5197,7144,8610,NULL,NULL,52117,45005,OH,4970,0,1389
3656,0,3/2/10,ADESA,2006,4,FORD,FIVE HUNDRED,SE,4D SEDAN SE,BLACK,AUTO,1,Alloy,77011,AMERICAN,LARGE,FORD,6740,7962,10314,11675,6475,7956,10043,11405,NULL,NULL,52117,45005,OH,7235,0,1506
3657,0,3/2/10,ADESA,2004,6,CHEVROLET,IMPALA,Bas,4D SEDAN,PURPLE,AUTO,2,Covers,65524,AMERICAN,LARGE,GM,4120,5269,6782,8709,3724,4885,6920,8009,NULL,NULL,52117,45005,OH,5670,0,1703
3658,1,3/2/10,ADESA,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,1,Alloy,66046,AMERICAN,MEDIUM,CHRYSLER,4342,5334,7861,9220,4434,5645,7704,8887,NULL,NULL,52117,45005,OH,5320,0,1215
3659,0,3/2/10,ADESA,2008,2,TOYOTA,CAMRY 4C,CE,4D SEDAN CE,GREY,AUTO,2,Covers,88481,TOP LINE ASIAN,MEDIUM,OTHER,11041,12452,15206,16757,11000,11856,15310,16458,NULL,NULL,52117,45005,OH,10460,0,594
3660,0,3/2/10,ADESA,2006,4,DODGE,MAGNUM V6,SE,WAGON 3.5L SXT,BLUE,AUTO,2,Covers,75132,AMERICAN,SPECIALTY,CHRYSLER,9149,10664,12725,13883,8872,10322,13256,15393,NULL,NULL,52117,45005,OH,8900,0,1389
3661,0,3/2/10,ADESA,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,GOLD,AUTO,2,Covers,86464,AMERICAN,VAN,CHRYSLER,6595,8244,10950,12386,6999,8588,10745,12159,NULL,NULL,52117,45005,OH,6885,0,1763
3662,0,3/2/10,ADESA,2006,4,MITSUBISHI,ENDEAVOR FWD,LS,4D SPORT UTILITY LS,GREY,AUTO,1,Alloy,75465,OTHER ASIAN,MEDIUM SUV,OTHER,8711,9821,12357,13230,7907,9204,10873,12749,NULL,NULL,52117,45005,OH,7585,0,569
3663,1,3/9/10,ADESA,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,GREEN,AUTO,NULL,NULL,75168,AMERICAN,MEDIUM,GM,6335,7607,9666,10596,6335,7607,9666,10596,NULL,NULL,52117,45005,OH,7145,0,1038
3664,0,3/9/10,ADESA,2003,7,DODGE,2500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L SLT,BLACK,AUTO,1,Alloy,87650,AMERICAN,LARGE TRUCK,CHRYSLER,6336,7243,10349,11253,6425,8138,10627,12801,NULL,NULL,52117,45005,OH,11165,0,1283
3665,0,3/9/10,ADESA,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,BLUE,AUTO,2,Covers,78446,AMERICAN,MEDIUM,GM,6335,7607,9666,10596,6427,7804,9561,11071,NULL,NULL,52117,45005,OH,7235,0,1038
3666,0,3/9/10,ADESA,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,SILVER,AUTO,2,Covers,75008,AMERICAN,SPECIALTY,CHRYSLER,10222,11629,13618,15176,10075,11487,13732,15459,NULL,NULL,52117,45005,OH,9450,0,1389
3667,0,3/9/10,ADESA,2003,7,FORD,EXPLORER 4WD V6,Spo,2D SUV 4.0L SPORT,GREEN,AUTO,1,Alloy,82701,AMERICAN,MEDIUM SUV,FORD,5780,6637,9261,10092,4910,6554,8519,9846,NULL,NULL,52117,45005,OH,5875,0,2193
3668,0,3/9/10,ADESA,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,SILVER,AUTO,1,Alloy,61609,AMERICAN,MEDIUM,GM,8392,9804,12264,13680,7636,9218,11231,12827,NULL,NULL,52117,45005,OH,7795,0,728
3669,0,3/9/10,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,75211,AMERICAN,COMPACT,GM,5246,6297,8399,9760,4905,5952,8523,9462,NULL,NULL,52117,45005,OH,6275,0,803
3670,0,3/9/10,ADESA,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,SILVER,AUTO,2,Covers,85002,AMERICAN,LARGE,GM,7698,8805,10780,12155,7049,8490,11151,12309,NULL,NULL,52117,45005,OH,7435,0,2152
3671,0,3/9/10,ADESA,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,RED,AUTO,1,Alloy,87723,AMERICAN,MEDIUM,GM,7152,8338,10399,11842,6338,7639,9837,11116,NULL,NULL,52117,45005,OH,7185,0,1373
3672,0,3/9/10,ADESA,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,RED,AUTO,2,Covers,83582,AMERICAN,LARGE,GM,4772,5869,7507,8651,3936,5200,7532,9117,NULL,NULL,52117,45005,OH,6425,0,2152
3673,0,3/9/10,ADESA,2005,5,HYUNDAI,SONATA 4C,GL,4D SEDAN,SILVER,AUTO,2,Covers,51338,OTHER ASIAN,MEDIUM,OTHER,3375,4533,6549,7542,3741,4457,7358,8115,NULL,NULL,52117,45005,OH,6225,0,671
3674,0,3/9/10,ADESA,2005,5,DODGE,NEON,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,74814,AMERICAN,COMPACT,CHRYSLER,3798,4813,6597,7763,3036,4074,6072,7188,NULL,NULL,52117,45005,OH,5070,0,686
3675,0,3/9/10,ADESA,2008,2,HONDA,ACCORD 4C,LX,4D SEDAN LX 5SP,WHITE,AUTO,2,Covers,75031,TOP LINE ASIAN,MEDIUM,OTHER,13176,14112,17530,18280,13241,14085,17178,17976,NULL,NULL,52117,45005,OH,10465,0,569
3676,0,3/9/10,ADESA,2005,5,KIA,OPTIMA V6,EX,4D SEDAN EX,SILVER,AUTO,1,Alloy,79886,OTHER ASIAN,MEDIUM,OTHER,4244,5434,7529,9064,2615,3192,5457,6279,NULL,NULL,52117,45005,OH,5120,0,803
3677,1,3/9/10,ADESA,2004,6,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,76571,AMERICAN,LARGE,GM,5098,6374,9235,13269,5037,6262,8152,9302,NULL,NULL,52117,45005,OH,6375,0,1974
3678,1,3/9/10,ADESA,2005,5,CHRYSLER,PACIFICA AWD,Tou,4D SPORT TOURING,GOLD,AUTO,1,Alloy,63116,AMERICAN,CROSSOVER,CHRYSLER,8695,10214,12498,14312,8705,10001,12022,13408,NULL,NULL,52117,45005,OH,9400,0,1606
